transaction_month,transaction_year,item_code,item_name,category_name,active_selling_days,total_volume_kg,avg_daily_velocity_kg,volume_volatility,demand_cv_pct
2022-04-01 00:00:00,2022-01-01 00:00:00,102900005115984,Red Hot Peppers,Flower/Leaf Vegetables,30,4.080,4.378923076923077,5.153524557581093,76.4
2023-02-01 00:00:00,2023-01-01 00:00:00,102900005115984,Red Hot Peppers,Edible Mushroom,31,33.957,8.611633333333334,4.709844707399182,84.8
2023-04-01 00:00:00,2023-01-01 00:00:00,102900005115779,Perilla,Edible Mushroom,17,0.891,3.5618666666666665,0.44634422101822224,76.4
2022-10-01 00:00:00,2021-01-01 00:00:00,102900005115779,Qinggengsanhua,Edible Mushroom,25,27.580,5.448677419354839,4.04841728823531,84.3
2022-11-01 00:00:00,2021-01-01 00:00:00,102900005115779,Qinggengsanhua,Aquatic Tuberous Vegetables,11,80.027,22.65116129032258,2.16794833886788,45.5
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011032251,Pepper Mix,Flower/Leaf Vegetables,20,104.000,39.0,6.436997670723769,99.5
2022-12-01 00:00:00,2022-01-01 00:00:00,102900011032251,Pepper Mix,Flower/Leaf Vegetables,10,43.000,39.3633870967742,11.684085695094119,76.3
2023-01-01 00:00:00,2022-01-01 00:00:00,102900011033241,Pepper Mix,Flower/Leaf Vegetables,10,55.000,7.278444444444444,13.649834709753947,45.9
2022-01-01 00:00:00,2022-01-01 00:00:00,102900011034200,Xixia Mushroom (1),Aquatic Tuberous Vegetables,30,360.443,11.176047619047619,11.602061311599693,39.6
2022-10-01 00:00:00,2022-01-01 00:00:00,102900051009220,Ping Mushroom,Capsicum,30,358.107,1.7350588235294118,8.038825877310334,57.4
2022-09-01 00:00:00,2023-01-01 00:00:00,102900051010455,Ping Mushroom,Capsicum,13,2806.390,0.8163500000000001,16.96210443939628,68.0
2021-07-01 00:00:00,2023-01-01 00:00:00,102900051010455,Haixian Mushroom (1),Flower/Leaf Vegetables,30,377.976,15.741935483870968,8.86751311635475,57.1
2021-03-01 00:00:00,2023-01-01 00:00:00,102900051010455,Amaranth (Bag),Edible Mushroom,29,139.628,1.1315,0.8850612031567836,60.2
2021-06-01 00:00:00,2022-01-01 00:00:00,102900051010455,Needle Mushroom (Bag) (3),Edible Mushroom,27,12.483,1.2882727272727272,3.442382895611701,60.3
2021-08-01 00:00:00,2022-01-01 00:00:00,102900051010455,The White Mushroom (Box),Aquatic Tuberous Vegetables,5,89.897,0.68,2.714413384690789,70.2
2021-10-01 00:00:00,2022-01-01 00:00:00,102900051010455,Haixian Mushroom (Bunch),Aquatic Tuberous Vegetables,30,82.702,1.1319000000000001,1.0175904851178095,54.4
2021-11-01 00:00:00,2023-01-01 00:00:00,102900011000328,Net Lotus Root (1),Capsicum,23,852.370,0.12728571428571428,1.0191090441372623,49.9
2023-01-01 00:00:00,2023-01-01 00:00:00,102900011032848,Jigu Mushroom (1),Capsicum,29,46.355,5.516,7.8792977690485415,32.9
2020-12-01 00:00:00,2022-01-01 00:00:00,102900011032848,The Local Yellow Youcai,Flower/Leaf Vegetables,20,159.504,8.89188888888889,2.7678259298880987,57.0
2021-03-01 00:00:00,2022-01-01 00:00:00,102900011021842,Caidian Quinoa Artemisia,Capsicum,24,155.080,3.586206896551724,6.724245700367905,75.0
2021-11-01 00:00:00,2023-01-01 00:00:00,102900051000463,Caidian Quinoa Artemisia,Capsicum,21,43.534,2.0476190476190474,0.6483003221442264,52.2
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011031995,Caidian Quinoa Artemisia,Capsicum,30,52.972,2.8947368421052633,1.280408268222809,77.0
2022-04-01 00:00:00,2021-01-01 00:00:00,102900011031995,Caidian Quinoa Artemisia,Solanum,30,38.742,19.56732258064516,2.314316444667973,55.0
2023-03-01 00:00:00,2020-01-01 00:00:00,102900011032787,Caidian Quinoa Artemisia,Solanum,30,61.444,11.674766666666667,2.184069891354803,71.4
2020-09-01 00:00:00,2021-01-01 00:00:00,102900011035764,High Melon (1),Solanum,7,76.372,12.533903225806451,1.3169976304537112,52.8
2020-10-01 00:00:00,2021-01-01 00:00:00,102900051009336,High Melon (1),Solanum,30,17.176,5.757290322580645,2.5309321951934365,78.4
2021-11-01 00:00:00,2021-01-01 00:00:00,102900051009336,High Melon (1),Capsicum,30,55.598,3.184966666666667,4.329033763591569,65.2
2022-05-01 00:00:00,2022-01-01 00:00:00,102900051009336,High Melon (1),Solanum,31,37.434,1.7712,8.396713813266185,35.1
2023-06-01 00:00:00,2023-01-01 00:00:00,102900051009336,High Melon (1),Solanum,9,141.581,1.9325,6.377456382382824,85.7
2021-06-01 00:00:00,2022-01-01 00:00:00,106958851400125,Luosi Pepper,Flower/Leaf Vegetables,30,182.857,2.3449032258064513,4.006586856780647,39.8
2020-12-01 00:00:00,2020-01-01 00:00:00,106958851400125,Jigu (Bag),Flower/Leaf Vegetables,31,315.943,2.0745,2.9454823439695517,32.6
2020-09-01 00:00:00,2020-01-01 00:00:00,102900011016701,Jigu (Bag),Edible Mushroom,8,220.004,4.241133333333333,1.5578810871209638,48.4
2020-09-01 00:00:00,2020-01-01 00:00:00,106971533455008,Zhuyecai (Bag),Flower/Leaf Vegetables,31,99.209,2.5204999999999997,0.6567414018969089,50.0
2020-11-01 00:00:00,2021-01-01 00:00:00,106971533455008,Longyacai,Flower/Leaf Vegetables,31,37.000,1.7397999999999998,2.303856514180307,72.5
2020-10-01 00:00:00,2020-01-01 00:00:00,102900005115250,Chinese Caterpillar Fungus Flowers,Flower/Leaf Vegetables,30,15.000,3.4258,0.40127480948506195,60.5
2021-02-01 00:00:00,2023-01-01 00:00:00,102900005116639,Chinese Caterpillar Fungus Flowers,Flower/Leaf Vegetables,30,1.050,1.7638333333333334,0.7166137935922435,72.9
2021-04-01 00:00:00,2023-01-01 00:00:00,102900005116639,Chinese Caterpillar Fungus Flowers,Flower/Leaf Vegetables,31,65.000,12.6092,0.5927654398382776,58.0
2021-11-01 00:00:00,2023-01-01 00:00:00,102900005116639,Chinese Caterpillar Fungus Flowers,Flower/Leaf Vegetables,30,546.000,16.91317857142857,16.554821498123914,100.2
2023-02-01 00:00:00,2022-01-01 00:00:00,102900005116899,Haixian Mushroom (Bag) (4),Capsicum,31,32.000,2.069,1.0708794288954884,73.5
2022-09-01 00:00:00,2022-01-01 00:00:00,102900005115762,Haixian Mushroom (Bag) (4),Capsicum,27,606.587,2.3392758620689653,1.0091919316851254,71.2
2022-11-01 00:00:00,2022-01-01 00:00:00,102900005115762,Red Pepper (2),Edible Mushroom,31,643.822,1.798125,3.3473809439356508,39.5
2023-01-01 00:00:00,2023-01-01 00:00:00,102900005115762,The Crab Flavor Mushroom (Bag),Edible Mushroom,18,922.297,8.421233333333333,1.9426537905658847,41.5
2022-04-01 00:00:00,2020-01-01 00:00:00,102900011016701,Needle Mushroom (Bag) (2),Edible Mushroom,30,565.214,3.9106666666666663,2.216375133416305,34.0
2021-03-01 00:00:00,2021-01-01 00:00:00,102900005115250,The Crab Flavor Mushroom (Box),Edible Mushroom,30,753.928,1.127448275862069,0.833515461542581,51.8
2022-04-01 00:00:00,2021-01-01 00:00:00,102900005115960,Xixia Mushroom (1),Flower/Leaf Vegetables,31,490.890,0.5360384615384615,0.8356924417169617,30.9
2023-04-01 00:00:00,2023-01-01 00:00:00,102900005116530,Xixia Mushroom (1),Edible Mushroom,30,736.723,0.9651333333333334,0.41044983453117223,70.8
2021-05-01 00:00:00,2021-01-01 00:00:00,102900005116714,Wuhu Green Pepper (1),Flower/Leaf Vegetables,30,602.208,1.3660454545454546,0.5290286123899848,80.1
2022-07-01 00:00:00,2021-01-01 00:00:00,102900005116714,Net Lotus Root (1),Flower/Leaf Vegetables,29,109.000,2.0740833333333333,0.9840487551565992,63.4
2022-08-01 00:00:00,2021-01-01 00:00:00,102900005116714,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,30,65.506,21.714285714285715,6.731008740771829,127.8
2023-07-01 00:00:00,2021-01-01 00:00:00,102900005116714,Apricot Bao Mushroom (250 G),Flower/Leaf Vegetables,27,234.697,25.727272727272727,3.0150597561795247,53.8
2021-01-01 00:00:00,2020-01-01 00:00:00,102900005116714,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,3,29.496,15.535714285714286,0.5214579144151892,67.4
2021-11-01 00:00:00,2021-01-01 00:00:00,102900005116899,Haixian Mushroom (Bag),Flower/Leaf Vegetables,31,16.327,1.05,0.32363096029511523,55.1
2022-01-01 00:00:00,2021-01-01 00:00:00,102900005116912,Haixian Mushroom (Bag),Flower/Leaf Vegetables,29,488.000,2.7083333333333335,0.5468104843061501,70.5
2022-07-01 00:00:00,2022-01-01 00:00:00,102900011022849,Haixian Mushroom (Bag),Flower/Leaf Vegetables,28,11.732,18.2,0.8857848001186361,67.2
2021-01-01 00:00:00,2021-01-01 00:00:00,102900005115168,Luosi Pepper,Aquatic Tuberous Vegetables,29,32.696,2.6666666666666665,1.234643817487702,76.4
2021-01-01 00:00:00,2022-01-01 00:00:00,102900005115199,Ginger And Xiaomijiao Mix (Small Bag),Aquatic Tuberous Vegetables,31,13.937,80.15594999999999,9.08276382162697,32.9
2022-10-01 00:00:00,2023-01-01 00:00:00,102900005115199,Ginger And Xiaomijiao Mix (Small Bag),Aquatic Tuberous Vegetables,31,28.954,25.692870967741936,13.787486037774617,62.7
2021-07-01 00:00:00,2022-01-01 00:00:00,102900005116547,Honghu Lotus Root Powder (Fenou),Aquatic Tuberous Vegetables,28,30.053,90.52870967741936,7.400802087565468,60.5
2022-02-01 00:00:00,2020-01-01 00:00:00,102900005116219,Round Eggplant (2),Aquatic Tuberous Vegetables,31,24.889,30.233333333333334,52.85872086760841,46.7
2023-06-01 00:00:00,2022-01-01 00:00:00,102900005116219,Xixia Mushroom (1),Capsicum,30,608.000,16.82608695652174,10.19842003735097,51.5
2021-07-01 00:00:00,2022-01-01 00:00:00,102900005116219,Broccoli,Capsicum,9,283.000,10.08,23.671670736971013,35.3
2022-08-01 00:00:00,2022-01-01 00:00:00,102900005116219,Zhuyecai,Capsicum,31,435.000,40.32258064516129,3.2442808110507917,51.1
2022-08-01 00:00:00,2022-01-01 00:00:00,102900011007464,Zhuyecai,Capsicum,30,907.000,24.333333333333332,14.688608680483643,102.9
2022-09-01 00:00:00,2023-01-01 00:00:00,102900011009970,Zhuyecai,Capsicum,30,387.000,2.5,3.0655884945931375,69.3
2022-10-01 00:00:00,2022-01-01 00:00:00,102900011009970,Chinese Cabbage,Flower/Leaf Vegetables,22,252.000,5.8,0.45350542676074923,48.1
2021-03-01 00:00:00,2023-01-01 00:00:00,102900011022030,Yunnan Shengcai,Cabbage,23,8.130,30.441785714285714,0.5530461919914018,95.0
2021-08-01 00:00:00,2022-01-01 00:00:00,102900011022030,Yunnan Shengcai,Cabbage,10,8.579,1.495322580645161,0.6233650798105975,62.5
2021-03-01 00:00:00,2023-01-01 00:00:00,102900011022030,Yunnan Shengcai,Capsicum,3,57.975,7.975199999999999,0.35404064849700145,65.4
2021-10-01 00:00:00,2023-01-01 00:00:00,102900011009277,Luosi Pepper (Bag),Capsicum,31,72.692,36.32364285714286,8.853706523259058,51.6
2020-12-01 00:00:00,2022-01-01 00:00:00,102900011027479,Luosi Pepper (Bag),Capsicum,27,4.149,5.610766666666667,2.0473123315204496,89.8
2021-02-01 00:00:00,2023-01-01 00:00:00,102900011027479,Caidian Quinoa Artemisia (Bag),Capsicum,12,127.234,13.01774193548387,1.2418586473508166,65.5
2021-09-01 00:00:00,2020-01-01 00:00:00,102900011030905,Apricot Bao Mushroom (1),Edible Mushroom,7,75.615,8.89667741935484,2.541819417576109,58.2
2021-10-01 00:00:00,2020-01-01 00:00:00,102900011031926,Apricot Bao Mushroom (1),Edible Mushroom,11,43.495,6.1498,1.2649683908640004,64.9
2021-02-01 00:00:00,2021-01-01 00:00:00,102900011031926,Dongmenkou Xiaobaicai,Edible Mushroom,28,17.129,44.32048387096774,2.8742101078109035,61.8
2021-09-01 00:00:00,2022-01-01 00:00:00,102900011035511,Dongmenkou Xiaobaicai,Capsicum,30,52.915,32.1911,3.0384404662041127,75.8
2022-10-01 00:00:00,2022-01-01 00:00:00,102900011035511,Naibaicai,Edible Mushroom,20,21.431,1.8698000000000001,2.1927978405083266,44.9
2020-12-01 00:00:00,2023-01-01 00:00:00,102900011035078,Naibaicai,Flower/Leaf Vegetables,31,670.057,12.961032258064515,3.2932321739076493,93.6
2021-12-01 00:00:00,2023-01-01 00:00:00,106930274220092,Naibaicai,Flower/Leaf Vegetables,14,153.776,14.467266666666665,0.5294477468708945,57.8
2021-12-01 00:00:00,2020-01-01 00:00:00,106949711300167,Naibaicai,Flower/Leaf Vegetables,11,275.401,0.9228181818181818,0.7440091519476211,38.3
2023-03-01 00:00:00,2023-01-01 00:00:00,106957634300058,Green Hot Peppers,Edible Mushroom,29,213.004,5.766666666666667,0.26022144415862425,55.9
2023-06-01 00:00:00,2023-01-01 00:00:00,102900005116530,Green Hot Peppers,Capsicum,31,86.704,5.7,0.6330743460180699,49.8
2022-02-01 00:00:00,2022-01-01 00:00:00,102900005116530,Green Hot Peppers,Capsicum,30,99.049,1.3550000000000002,0.0633659064106093,166.4
2022-08-01 00:00:00,2021-01-01 00:00:00,102900005116899,Green Hot Peppers,Capsicum,30,508.531,0.779909090909091,9.178479966748307,64.1
2022-02-01 00:00:00,2022-01-01 00:00:00,102900011034224,Green Hot Peppers,Capsicum,30,168.323,2.0,5.697150328112389,52.4
2023-02-01 00:00:00,2023-01-01 00:00:00,102900011034224,Green Hot Peppers,Flower/Leaf Vegetables,25,21.000,41.70967741935484,1.880676955994272,82.4
2023-06-01 00:00:00,2023-01-01 00:00:00,106949711300259,Spinach,Flower/Leaf Vegetables,28,473.000,9.0,1.6874889770363088,63.0
2022-05-01 00:00:00,2021-01-01 00:00:00,102900011006948,Spinach,Flower/Leaf Vegetables,23,1.126,5.428571428571429,1.8225359878204286,36.3
2022-08-01 00:00:00,2021-01-01 00:00:00,102900011012482,Spinach,Flower/Leaf Vegetables,30,222.438,10.066666666666666,9.018380574293573,67.7
2023-04-01 00:00:00,2022-01-01 00:00:00,102900011033920,Spinach,Flower/Leaf Vegetables,14,193.986,6.6049999999999995,15.014198705806061,87.9
2022-09-01 00:00:00,2023-01-01 00:00:00,102900011033920,Spinach,Flower/Leaf Vegetables,11,221.067,4.258064516129032,7.818429365274393,67.3
2021-04-01 00:00:00,2022-01-01 00:00:00,102900011033920,Tremella (Flower),Flower/Leaf Vegetables,27,125.278,5.851851851851852,8.3980299034131,54.5
2020-09-01 00:00:00,2020-01-01 00:00:00,102900011030059,Hongshan Caitai,Flower/Leaf Vegetables,30,269.760,13.583333333333334,7.532554297731671,48.9
2021-01-01 00:00:00,2020-01-01 00:00:00,102900011026793,Wuhu Green Pepper (1),Flower/Leaf Vegetables,14,223.000,5.683633333333333,19.65215150622266,37.1
2021-04-01 00:00:00,2021-01-01 00:00:00,102900011030097,Broccoli,Edible Mushroom,29,101.000,23.875,13.086723717658963,76.0
2021-06-01 00:00:00,2022-01-01 00:00:00,102900011030912,Broccoli,Edible Mushroom,30,74.000,7.112866666666666,16.245453054119874,70.5
2022-03-01 00:00:00,2023-01-01 00:00:00,102900011030912,Broccoli,Flower/Leaf Vegetables,5,48.000,26.81882608695652,0.7127348856632312,47.2
2023-03-01 00:00:00,2022-01-01 00:00:00,102900011030912,Broccoli,Flower/Leaf Vegetables,21,75.000,5.351727272727273,1.2567203177275552,72.6
2020-12-01 00:00:00,2023-01-01 00:00:00,102900011033906,Broccoli,Flower/Leaf Vegetables,30,208.569,0.7790416666666666,0.0473761543394988,48.2
2021-01-01 00:00:00,2021-01-01 00:00:00,102900011033944,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,30,6.506,0.8087619047619048,2.6155164945634226,55.3
2021-02-01 00:00:00,2021-01-01 00:00:00,102900005125815,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,31,14.761,1.1229,0.8974292307128908,42.4
2021-06-01 00:00:00,2021-01-01 00:00:00,102900005125815,Red Pepper (1),Flower/Leaf Vegetables,8,11.564,0.7941428571428572,1.040938598893646,45.6
2021-10-01 00:00:00,2021-01-01 00:00:00,102900011006689,Red Pepper (1),Capsicum,30,1220.265,18.232709677419358,2.867794483570955,82.2
2021-12-01 00:00:00,2021-01-01 00:00:00,102900011006689,Red Pepper (1),Capsicum,30,204.755,25.130933333333335,0.6578439749684563,70.8
2021-05-01 00:00:00,2021-01-01 00:00:00,102900011008164,Green Eggplant (1),Capsicum,26,132.000,15.83516129032258,4.676563769857991,46.0
2021-09-01 00:00:00,2023-01-01 00:00:00,102900011008164,Green Eggplant (1),Edible Mushroom,30,158.000,23.76525806451613,9.715243963134817,69.8
2022-01-01 00:00:00,2022-01-01 00:00:00,102900011008164,Green Eggplant (1),Edible Mushroom,9,148.000,20.0736,1.342088670692067,73.0
2022-02-01 00:00:00,2022-01-01 00:00:00,102900011008164,Green Eggplant (1),Flower/Leaf Vegetables,9,20.000,0.8361764705882353,1.4453898855264853,68.5
2022-04-01 00:00:00,2023-01-01 00:00:00,102900005115878,Millet Pepper,Flower/Leaf Vegetables,22,109.000,2.0,1.0898815104847646,62.6
2023-01-01 00:00:00,2021-01-01 00:00:00,102900005115878,Eggplant (2),Edible Mushroom,17,24.147,8.1878,3.78138422641975,70.2
2022-11-01 00:00:00,2021-01-01 00:00:00,102900005115878,Eggplant (2),Edible Mushroom,30,5.033,9.431733333333334,2.3515195658923838,52.1
2022-10-01 00:00:00,2020-01-01 00:00:00,102900011008522,Wawacai,Edible Mushroom,3,0.602,2.239,3.0665042435747694,69.6
2022-11-01 00:00:00,2020-01-01 00:00:00,102900011009277,Wawacai,Edible Mushroom,31,4.283,3.24,6.059949546468776,65.3
2022-04-01 00:00:00,2023-01-01 00:00:00,102900005115946,Black Chicken  Mushroom,Edible Mushroom,28,5.830,3.7777777777777777,0.7341396590302414,73.6
2023-01-01 00:00:00,2021-01-01 00:00:00,102900005116837,Xiaoqingcai (1),Edible Mushroom,8,369.000,12.633333333333333,1.7845282465688046,41.9
2020-09-01 00:00:00,2023-01-01 00:00:00,102900005116837,Xiaoqingcai (1),Flower/Leaf Vegetables,31,139.000,6.952299999999999,1.2610530149576489,47.4
2021-02-01 00:00:00,2021-01-01 00:00:00,102900005119944,Xiaoqingcai (1),Flower/Leaf Vegetables,30,333.250,0.5914545454545455,3.4044906578966967,61.2
2021-04-01 00:00:00,2020-01-01 00:00:00,106949711300068,Xiaoqingcai (1),Flower/Leaf Vegetables,2,56.926,0.9225625,2.0663157530730505,67.7
2023-03-01 00:00:00,2020-01-01 00:00:00,106957634300010,Xiaoqingcai (1),Flower/Leaf Vegetables,23,258.349,0.8895384615384615,3.9359275175908426,70.8
2021-03-01 00:00:00,2021-01-01 00:00:00,106971533450003,Caixin (Bag),Solanum,30,106.856,3.5,1.224744871391589,71.9
2021-04-01 00:00:00,2021-01-01 00:00:00,102900011008164,Green Hot Peppers (Bag),Solanum,30,168.909,15.258064516129032,1.3074247993331511,72.5
2021-10-01 00:00:00,2022-01-01 00:00:00,102900011008164,Red Hang Pepper (Bag),Flower/Leaf Vegetables,2,1373.935,0.22519999999999998,0.6226214654005185,54.6
2022-03-01 00:00:00,2020-01-01 00:00:00,102900011028407,Xixia Xianggu Mushroom (Bag),Flower/Leaf Vegetables,30,796.479,7.414599999999999,1.1803686260683963,33.0
2023-05-01 00:00:00,2021-01-01 00:00:00,102900011029176,Xixia Xianggu Mushroom (Bag),Flower/Leaf Vegetables,25,740.125,6.257612903225806,2.0264912204760885,99.3
2023-06-01 00:00:00,2021-01-01 00:00:00,102900011032022,Garden Chrysanthemum,Flower/Leaf Vegetables,24,185.685,7.3689,2.4703368398993892,83.2
2020-12-01 00:00:00,2023-01-01 00:00:00,102900005118831,Garden Chrysanthemum,Flower/Leaf Vegetables,30,106.693,5.4468695652173915,3.3728301263332297,123.9
2023-03-01 00:00:00,2021-01-01 00:00:00,102900005118831,Garden Chrysanthemum,Edible Mushroom,11,616.833,8.991999999999999,1.0,49.8
2021-02-01 00:00:00,2023-01-01 00:00:00,102900011012871,Sweet Chinese Cabbage,Edible Mushroom,13,58.869,7.689655172413793,16.170157287140565,72.9
2023-03-01 00:00:00,2020-01-01 00:00:00,102900011023464,Water Chestnut,Edible Mushroom,20,18.697,5.05,3.012042927549771,71.3
2020-11-01 00:00:00,2022-01-01 00:00:00,102900011023464,Xiaoqingcai (Bag),Edible Mushroom,17,16.984,2.96,2.5192703396812073,71.2
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011023464,Xiaoqingcai (Bag),Flower/Leaf Vegetables,10,11.229,3.4285714285714284,3.2419334931925605,57.3
2022-07-01 00:00:00,2022-01-01 00:00:00,102900011023464,Needle Mushroom (Box),Edible Mushroom,31,16.677,4.6875,1.7290405415849692,86.8
2022-10-01 00:00:00,2021-01-01 00:00:00,102900011023464,Bell Pepper (1),Edible Mushroom,30,42.752,3.4347826086956523,10.77636437216231,79.3
2021-02-01 00:00:00,2021-01-01 00:00:00,102900011030134,Bell Pepper (1),Edible Mushroom,31,11.000,4.9,2.740917205012071,100.9
2022-01-01 00:00:00,2022-01-01 00:00:00,102900011031582,Millet Pepper,Flower/Leaf Vegetables,31,277.000,8.633333333333333,3.891172604785078,41.8
2021-11-01 00:00:00,2022-01-01 00:00:00,102900011032213,Jigu Mushroom (Bunch),Flower/Leaf Vegetables,30,485.000,1.631578947368421,3.240527455292695,92.9
2022-03-01 00:00:00,2022-01-01 00:00:00,102900011035788,Spinach (Bag),Flower/Leaf Vegetables,13,498.000,3.806451612903226,2.299389460339979,57.5
2022-11-01 00:00:00,2022-01-01 00:00:00,102900011035788,Spinach (Bag),Edible Mushroom,21,8.000,2.8620689655172415,2.2633502710500566,70.4
2020-10-01 00:00:00,2021-01-01 00:00:00,102900011013274,Spinach (Bag),Flower/Leaf Vegetables,5,437.000,4.623470588235294,8.052340936333051,51.7
2021-03-01 00:00:00,2021-01-01 00:00:00,102900011013274,Green Line Pepper (Bag),Flower/Leaf Vegetables,24,196.000,4.936516129032259,2.2177143958598475,62.2
2022-02-01 00:00:00,2022-01-01 00:00:00,102900011013274,Green Line Pepper (Bag),Flower/Leaf Vegetables,15,558.000,16.333333333333332,5.701945371190676,71.5
2023-05-01 00:00:00,2022-01-01 00:00:00,102900011013274,Green Line Pepper (Bag),Flower/Leaf Vegetables,13,6.000,2.0,3.4945437888904927,53.9
2020-11-01 00:00:00,2023-01-01 00:00:00,102900011013274,Luosi Pepper (Bag),Aquatic Tuberous Vegetables,31,1293.000,2.5454545454545454,4.878840340354117,69.8
2021-04-01 00:00:00,2020-01-01 00:00:00,102900011013274,Youcaitai,Flower/Leaf Vegetables,31,279.000,1.3815714285714285,2.697735676039774,52.2
2022-02-01 00:00:00,2020-01-01 00:00:00,102900011022764,Huangbaicai (2),Flower/Leaf Vegetables,3,152.000,2.0906363636363636,1.5735915849388864,48.0
2023-03-01 00:00:00,2021-01-01 00:00:00,102900011022764,Huangbaicai (2),Flower/Leaf Vegetables,9,302.000,13.263214285714286,1.921371038260613,91.2
2021-04-01 00:00:00,2022-01-01 00:00:00,102900011030141,Huangbaicai (2),Flower/Leaf Vegetables,31,4.138,22.45683870967742,1.352361511982247,56.3
2023-04-01 00:00:00,2023-01-01 00:00:00,102900011032114,Huangbaicai (2),Edible Mushroom,9,67.839,19.62066666666667,0.4274388195337953,
2021-04-01 00:00:00,2021-01-01 00:00:00,102900011032220,Huangbaicai (2),Flower/Leaf Vegetables,20,43.155,18.870600000000003,0.06601010023726167,62.5
2020-09-01 00:00:00,2020-01-01 00:00:00,102900011032732,Huangbaicai (2),Flower/Leaf Vegetables,30,252.637,12.5992,0.26833563146013817,74.6
2020-10-01 00:00:00,2020-01-01 00:00:00,102900011033937,Powcan Mountain Chinese Cabbage ,Flower/Leaf Vegetables,2,79.000,4.5041290322580645,0.2712420860242179,61.1
2020-11-01 00:00:00,2020-01-01 00:00:00,102900005116530,Apricot Bao Mushroom (2),Flower/Leaf Vegetables,30,147.000,1.2483,5.563900542543138,47.1
2022-06-01 00:00:00,2022-01-01 00:00:00,102900011016701,The White Mushroom (Bag),Flower/Leaf Vegetables,8,259.000,3.3295185185185185,2.3850588561137096,43.5
2023-03-01 00:00:00,2023-01-01 00:00:00,102900005115786,The White Mushroom (Bag),Flower/Leaf Vegetables,31,31.000,2.7567333333333335,6.640605760135024,84.2
2023-04-01 00:00:00,2023-01-01 00:00:00,102900005115786,The White Mushroom (Bag),Capsicum,10,118.000,5.169333333333333,2.196653570833692,38.0
2021-02-01 00:00:00,2021-01-01 00:00:00,102900005115786,The White Mushroom (Bag),Edible Mushroom,29,83.000,1.4511333333333334,4.8007784317311195,91.8
2022-05-01 00:00:00,2022-01-01 00:00:00,102900005115793,The White Mushroom (Bag),Flower/Leaf Vegetables,22,78.599,1.8266206896551724,2.626885657479454,63.2
2022-09-01 00:00:00,2022-01-01 00:00:00,102900011030059,The White Mushroom (Bag),Flower/Leaf Vegetables,30,153.032,6.434782608695652,4.663920652423329,79.2
2022-02-01 00:00:00,2022-01-01 00:00:00,102900011030059,Changxianqie,Flower/Leaf Vegetables,30,490.000,5.0,7.145086128086755,36.9
2022-04-01 00:00:00,2022-01-01 00:00:00,102900005116233,Changxianqie,Capsicum,31,10.000,4.037037037037037,4.153709937828959,53.6
2023-01-01 00:00:00,2023-01-01 00:00:00,102900005116233,Shanghai Green (Bag),Capsicum,2,56.000,2.4147,1.304113754173128,2.3
2022-10-01 00:00:00,2022-01-01 00:00:00,102900005116233,Water Chestnut (Bag),Capsicum,31,19.342,0.5592222222222223,0.5225000906572573,61.7
2021-06-01 00:00:00,2022-01-01 00:00:00,102900005116509,Fruit Pepper (Bag),Capsicum,31,22.997,0.20066666666666666,5.596369992498888,35.6
2021-07-01 00:00:00,2022-01-01 00:00:00,102900005116509,High Melon (2),Solanum,30,350.243,0.4283,0.8497881291922881,59.8
2021-05-01 00:00:00,2022-01-01 00:00:00,102900005116509,Needle Mushroom (2),Capsicum,26,388.551,0.6477777777777778,1.1310977244984588,83.7
2023-03-01 00:00:00,2021-01-01 00:00:00,102900005116509,Yunnan Lettuces,Capsicum,31,173.000,11.903225806451612,1.768616183956781,37.3
2023-04-01 00:00:00,2022-01-01 00:00:00,102900005125808,Haixian Mushroom (Bag) (3),Capsicum,2,171.000,4.633333333333334,0.36997942170717074,76.5
2022-04-01 00:00:00,2020-01-01 00:00:00,102900005116257,Haixian Mushroom (Bag) (3),Capsicum,30,37.809,9.587896551724137,1.3459018768353679,52.5
2020-11-01 00:00:00,2021-01-01 00:00:00,102900005116943,Net Lotus Root (1),Flower/Leaf Vegetables,8,89.696,1.517153846153846,0.6572298856417327,70.1
2021-07-01 00:00:00,2022-01-01 00:00:00,102900005116943,Eggplant (2),Flower/Leaf Vegetables,6,225.123,2.1286666666666667,2.281047737947564,55.8
2021-08-01 00:00:00,2023-01-01 00:00:00,102900005116943,Red Hang Pepper,Solanum,30,56.701,3.0833333333333335,2.0045516599657054,22.2
2022-11-01 00:00:00,2021-01-01 00:00:00,102900005116943,Red Hang Pepper,Edible Mushroom,9,125.181,4.583333333333333,5.813903566414728,75.1
2020-07-01 00:00:00,2022-01-01 00:00:00,102900011007495,Red Hang Pepper,Edible Mushroom,31,86.153,2.892857142857143,6.109385684935388,58.0
2020-11-01 00:00:00,2023-01-01 00:00:00,102900011007495,Red Hang Pepper,Flower/Leaf Vegetables,8,147.891,3.5308095238095243,1.7246907865456353,48.7
2020-12-01 00:00:00,2020-01-01 00:00:00,102900011009444,The Dandelion,Flower/Leaf Vegetables,1,377.190,6.585846153846154,1.4244112357114618,51.8
